deformability,area,area_ratio,circularity,convex_hull_area,mask_x_length,mask_y_length,min_x,min_y,max_x,max_y,mean_brightness,brightness_std,perimeter,aspect_ratio,convex_hull_perimeter,cell_id,image_name,batch_name,is_cropped
0.5,11,1.0,0.5,11,3,5,5,458,8,463,120.46982758620689,75.3582761166988,9.65685424949238,0.6,9.65685424949238,4,image.3138_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,430,8,435,121.37931034482759,75.06441546092192,9.65685424949238,0.6,9.65685424949238,5,image.3138_with_target,5_output,False
0.5,540,1.0,0.5,540,39,41,35,465,74,506,142.18359375,1.8565457400670033,206.86500705120545,0.9512195121951219,206.86500705120545,0,image.3139_with_target,5_output,False
0.5,76,1.0,0.5,76,3,32,5,480,8,512,119.1304347826087,75.7905032182254,59.04163056034262,0.09375,59.04163056034262,1,image.3139_with_target,5_output,False
0.5,28,1.0,0.5,28,3,12,5,467,8,479,119.5414847161572,75.8956090661698,22.899494936611667,0.25,22.899494936611667,2,image.3139_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,456,8,460,119.9695652173913,75.43873952784534,7.65685424949238,0.75,7.65685424949238,3,image.3139_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,440,8,445,120.61206896551724,75.79671901184616,9.65685424949238,0.6,9.65685424949238,4,image.3139_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,371,8,375,124.47826086956522,74.15557650918916,7.65685424949238,0.75,7.65685424949238,5,image.3139_with_target,5_output,False
0.5,14,1.0,0.5,14,3,6,5,458,8,464,119.90869565217392,75.37509341283982,11.65685424949238,0.5,11.65685424949238,0,image.3150_with_target,5_output,False
0.5,1583,1.0,0.5,1583,44,46,22,393,66,439,140.6015625,1.819339868906783,146.71067811865476,0.9565217391304348,146.71067811865476,0,image.3158_with_target,5_output,False
0.5,100,1.0,0.5,100,3,36,5,468,8,504,119.92173913043479,76.17230443010645,70.89949493661166,0.08333333333333333,70.89949493661166,1,image.3158_with_target,5_output,False
0.5,27,1.0,0.5,27,3,11,5,456,8,467,121.62608695652175,76.13443040690422,20.48528137423857,0.2727272727272727,20.48528137423857,2,image.3158_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,440,8,444,121.55652173913043,76.0104330715711,7.65685424949238,0.75,7.65685424949238,3,image.3158_with_target,5_output,False
0.5,23,1.0,0.5,23,3,9,5,428,8,437,122.37931034482759,75.54305180085356,17.65685424949238,0.3333333333333333,17.65685424949238,4,image.3158_with_target,5_output,False
0.5,9,1.0,0.5,9,3,5,5,387,8,392,123.77155172413794,74.4171864489075,8.485281374238571,0.6,8.485281374238571,5,image.3158_with_target,5_output,False
0.5,1587,1.0,0.5,1587,45,46,25,418,70,464,139.90980392156862,1.9653124186067008,146.95331880577402,0.9782608695652174,146.95331880577402,0,image.3242_with_target,5_output,False
0.5,22,1.0,0.5,22,3,10,5,501,8,511,120.53960396039604,76.45234661417169,18.899494936611667,0.3,18.899494936611667,1,image.3242_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,495,8,499,119.49565217391304,76.06923321531494,7.65685424949238,0.75,7.65685424949238,2,image.3242_with_target,5_output,False
0.5,23,1.0,0.5,23,3,9,5,480,8,489,120.00431034482759,76.07519521005854,17.65685424949238,0.3333333333333333,17.65685424949238,3,image.3242_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,459,8,463,121.7695652173913,76.24311193283147,7.65685424949238,0.75,7.65685424949238,4,image.3242_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,440,8,443,121.95689655172414,76.42997609276757,5.656854249492381,1.0,5.656854249492381,5,image.3242_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,412,8,416,122.82173913043478,74.93312065360996,7.65685424949238,0.75,7.65685424949238,6,image.3242_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,397,8,400,125.15517241379311,76.57632021763465,5.656854249492381,1.0,5.656854249492381,7,image.3242_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,389,8,394,123.17672413793103,74.49212392729692,9.65685424949238,0.6,9.65685424949238,8,image.3242_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,20,434,23,437,136.52964426877472,22.486098267340093,5.656854249492381,1.0,5.656854249492381,0,image.3283_with_target,5_output,False
0.5,16,1.0,0.5,16,3,8,5,501,8,509,121.4331797235023,77.35313961218193,14.899494936611667,0.375,14.899494936611667,1,image.3283_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,480,8,487,120.88362068965517,76.71099642878785,13.65685424949238,0.42857142857142855,13.65685424949238,2,image.3283_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,413,8,416,123.30172413793103,75.06195370211911,5.656854249492381,1.0,5.656854249492381,3,image.3283_with_target,5_output,False
0.5,644,1.0,0.5,644,43,45,30,392,73,437,141.7898832684825,1.62501564972776,260.63455967290594,0.9555555555555556,260.63455967290594,0,image.3341_with_target,5_output,False
0.5,21,1.0,0.5,21,3,9,5,497,8,506,118.34482758620689,75.3124072125084,16.48528137423857,0.3333333333333333,16.48528137423857,1,image.3341_with_target,5_output,False
0.5,27,1.0,0.5,27,3,11,5,485,8,496,118.70869565217392,75.66676033793046,20.48528137423857,0.2727272727272727,20.48528137423857,2,image.3341_with_target,5_output,False
0.5,47,1.0,0.5,47,3,17,5,467,8,484,119.02586206896552,75.5025075179508,33.65685424949238,0.17647058823529413,33.65685424949238,3,image.3341_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,461,8,464,120.84913793103448,75.67340556365667,5.656854249492381,1.0,5.656854249492381,4,image.3341_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,450,8,455,120.02155172413794,75.56650679577751,9.65685424949238,0.6,9.65685424949238,5,image.3341_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,444,8,447,120.34051724137932,75.93742033167187,5.656854249492381,1.0,5.656854249492381,6,image.3341_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,440,8,443,120.9396551724138,75.8796448096116,5.656854249492381,1.0,5.656854249492381,7,image.3341_with_target,5_output,False
0.5,14,1.0,0.5,14,3,6,5,430,8,436,121.30869565217391,75.32777888808164,11.65685424949238,0.5,11.65685424949238,8,image.3341_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,404,8,407,121.80603448275862,75.14085255176246,5.656854249492381,1.0,5.656854249492381,9,image.3341_with_target,5_output,False
0.5,1501,1.0,0.5,1501,43,44,14,412,57,456,139.4765625,2.1449972455911803,142.46803743153546,0.9772727272727273,142.46803743153546,0,image.3546_with_target,5_output,False
0.5,39,1.0,0.5,39,3,19,5,486,8,505,118.07692307692308,75.28511661473958,34.21320343559643,0.15789473684210525,34.21320343559643,1,image.3546_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,481,8,485,118.08260869565217,74.94001747585641,7.65685424949238,0.75,7.65685424949238,2,image.3546_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,469,8,474,118.93103448275862,74.90588625389576,9.65685424949238,0.6,9.65685424949238,3,image.3546_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,461,8,465,120.22173913043478,75.38710797708941,7.65685424949238,0.75,7.65685424949238,4,image.3546_with_target,5_output,False
0.5,1536,1.0,0.5,1536,44,46,31,435,75,481,140.5843137254902,1.8363831191774351,145.78174593052023,0.9565217391304348,145.78174593052023,0,image.3574_with_target,5_output,False
0.5,58,1.0,0.5,58,3,20,5,492,8,512,119.37117903930131,76.0612672428773,40.828427124746185,0.15,40.828427124746185,1,image.3574_with_target,5_output,False
0.5,29,1.0,0.5,29,3,11,5,477,8,488,119.89224137931035,75.63371084156769,21.656854249492383,0.2727272727272727,21.656854249492383,2,image.3574_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,469,8,473,120.50869565217391,75.65877295056822,7.65685424949238,0.75,7.65685424949238,3,image.3574_with_target,5_output,False
0.5,29,1.0,0.5,29,3,13,5,453,8,466,121.34615384615384,75.69323382971733,23.727922061357855,0.23076923076923078,23.727922061357855,4,image.3574_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,430,8,435,122.32758620689656,75.20268885761321,9.65685424949238,0.6,9.65685424949238,5,image.3574_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,412,8,416,122.33478260869565,74.23719979665447,7.65685424949238,0.75,7.65685424949238,6,image.3574_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,397,8,400,124.69396551724138,75.92644102250308,5.656854249492381,1.0,5.656854249492381,7,image.3574_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,387,8,392,123.79310344827586,74.3570159064129,9.65685424949238,0.6,9.65685424949238,8,image.3574_with_target,5_output,False
0.5,1401,1.0,0.5,1401,42,43,30,385,72,428,141.27777777777777,1.6720811520942136,137.29646455628165,0.9767441860465116,137.29646455628165,0,image.3599_with_target,5_output,False
0.5,49,1.0,0.5,49,3,19,5,493,8,512,119.37826086956522,75.93034826918532,36.89949493661167,0.15789473684210525,36.89949493661167,1,image.3599_with_target,5_output,False
0.5,39,1.0,0.5,39,3,15,5,476,8,491,119.74025974025975,76.02888536244856,28.48528137423857,0.2,28.48528137423857,2,image.3599_with_target,5_output,False
0.5,20,1.0,0.5,20,3,8,5,467,8,475,120.37826086956522,75.5058906801993,15.65685424949238,0.375,15.65685424949238,3,image.3599_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,459,8,466,121.72413793103448,75.80056480170077,13.65685424949238,0.42857142857142855,13.65685424949238,4,image.3599_with_target,5_output,False
0.5,14,1.0,0.5,14,3,6,5,451,8,457,120.61739130434782,75.7921738082898,11.65685424949238,0.5,11.65685424949238,5,image.3599_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,440,8,445,121.46982758620689,75.78616096012334,9.65685424949238,0.6,9.65685424949238,6,image.3599_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,431,8,435,122.1304347826087,75.187940954839,7.65685424949238,0.75,7.65685424949238,7,image.3599_with_target,5_output,False
0.5,1554,1.0,0.5,1554,43,46,31,428,74,474,141.05905511811022,1.7480181953101126,144.71067811865476,0.9347826086956522,144.71067811865476,0,image.3944_with_target,5_output,False
0.5,133,1.0,0.5,133,3,45,5,467,8,512,120.06008583690988,75.97924831886617,90.82842712474618,0.06666666666666667,90.82842712474618,1,image.3944_with_target,5_output,False
0.5,45,1.0,0.5,45,3,17,5,449,8,466,121.23144104803494,76.06727468390099,32.48528137423857,0.17647058823529413,32.48528137423857,2,image.3944_with_target,5_output,False
0.5,49,1.0,0.5,49,3,21,5,426,8,447,122.62445414847161,76.29824561607359,37.38477631085023,0.14285714285714285,37.38477631085023,3,image.3944_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,413,8,416,122.47844827586206,74.52782089426286,5.656854249492381,1.0,5.656854249492381,4,image.3944_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,403,8,406,123.02586206896552,75.40122120191155,5.656854249492381,1.0,5.656854249492381,5,image.3944_with_target,5_output,False
0.5,12,1.0,0.5,12,3,6,5,394,8,400,124.67521367521367,76.0728203829904,10.485281374238571,0.5,10.485281374238571,6,image.3944_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,388,8,391,124.06896551724138,74.47294395744314,5.656854249492381,1.0,5.656854249492381,7,image.3944_with_target,5_output,False
0.5,1786,1.0,0.5,1786,47,49,29,451,76,500,141.63035019455253,1.6336482155438996,155.78174593052023,0.9591836734693877,155.78174593052023,0,image.4028_with_target,5_output,False
0.5,55,1.0,0.5,55,3,19,5,493,8,512,120.10729613733906,76.65776790543,38.828427124746185,0.15789473684210525,38.828427124746185,1,image.4028_with_target,5_output,False
0.5,113,1.0,0.5,113,3,41,5,451,8,492,120.76923076923077,76.47416016480702,79.72792206135784,0.07317073170731707,79.72792206135784,2,image.4028_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,439,8,446,121.80172413793103,76.62303829154355,13.65685424949238,0.42857142857142855,13.65685424949238,3,image.4028_with_target,5_output,False
0.5,20,1.0,0.5,20,3,8,5,430,8,438,122.57391304347826,76.29263579135564,15.65685424949238,0.375,15.65685424949238,4,image.4028_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,412,8,417,122.58620689655173,74.84617201248646,9.65685424949238,0.6,9.65685424949238,5,image.4028_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,394,8,401,124.82758620689656,76.39521512616875,13.65685424949238,0.42857142857142855,13.65685424949238,6,image.4028_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,388,8,391,124.16810344827586,74.94522263895873,5.656854249492381,1.0,5.656854249492381,7,image.4028_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,371,8,374,125.26724137931035,74.464566644099,5.656854249492381,1.0,5.656854249492381,8,image.4028_with_target,5_output,False
0.5,1678,1.0,0.5,1678,46,47,30,419,76,466,141.12062256809338,1.7635089494367755,151.53910524340094,0.9787234042553191,151.53910524340094,0,image.4199_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,480,8,484,120.51739130434783,76.27158085006906,7.65685424949238,0.75,7.65685424949238,1,image.4199_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,412,8,416,123.25652173913043,75.07920065178104,7.65685424949238,0.75,7.65685424949238,2,image.4199_with_target,5_output,False
0.5,8,1.0,0.5,8,4,3,43,459,47,462,146.832,7.323644994126901,7.65685424949238,1.3333333333333333,7.65685424949238,0,image.4300_with_target,5_output,False
0.5,20,1.0,0.5,20,8,8,33,451,41,459,146.33203125,7.473593446195975,5.656854249492381,1.0,5.656854249492381,1,image.4300_with_target,5_output,False
0.5,360,1.0,0.5,360,44,46,29,417,73,463,142.15139442231074,1.7265757419349468,215.14318164425748,0.9565217391304348,215.14318164425748,2,image.4300_with_target,5_output,False
0.5,34,1.0,0.5,34,3,12,5,500,8,512,120.31818181818181,76.048129183102,24.82842712474619,0.25,24.82842712474619,3,image.4300_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,496,8,499,119.30172413793103,75.35659134472786,5.656854249492381,1.0,5.656854249492381,4,image.4300_with_target,5_output,False
0.5,25,1.0,0.5,25,3,11,5,479,8,490,120.01298701298701,76.03761204861782,20.899494936611667,0.2727272727272727,20.899494936611667,5,image.4300_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,467,8,471,121.24347826086957,75.85931960221103,7.65685424949238,0.75,7.65685424949238,6,image.4300_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,459,8,462,121.72844827586206,75.7059275523236,5.656854249492381,1.0,5.656854249492381,7,image.4300_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,453,8,457,120.93913043478261,75.65318889873845,7.65685424949238,0.75,7.65685424949238,8,image.4300_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,412,8,417,122.46982758620689,73.99941136744869,9.65685424949238,0.6,9.65685424949238,9,image.4300_with_target,5_output,False
0.5,1603,1.0,0.5,1603,44,46,31,389,75,435,141.8203125,1.8558757777242931,146.71067811865476,0.9565217391304348,146.71067811865476,0,image.4316_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,413,8,416,123.45689655172414,74.70648222825335,5.656854249492381,1.0,5.656854249492381,1,image.4316_with_target,5_output,False
0.5,1629,1.0,0.5,1629,45,46,30,372,75,418,139.8740157480315,1.9602029703047006,148.12489168102786,0.9782608695652174,148.12489168102786,0,image.4366_with_target,5_output,False
0.5,43,1.0,0.5,43,3,15,5,497,8,512,120.78995433789954,76.59954391114333,30.82842712474619,0.2,30.82842712474619,1,image.4366_with_target,5_output,False
0.5,23,1.0,0.5,23,3,9,5,479,8,488,119.77586206896552,75.69193304246572,17.65685424949238,0.3333333333333333,17.65685424949238,2,image.4366_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,440,8,444,121.68695652173913,76.12448217485236,7.65685424949238,0.75,7.65685424949238,3,image.4366_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,413,8,416,122.30172413793103,74.0708211696852,5.656854249492381,1.0,5.656854249492381,4,image.4366_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,397,8,400,124.85344827586206,76.01454651060442,5.656854249492381,1.0,5.656854249492381,5,image.4366_with_target,5_output,False
0.5,1614,1.0,0.5,1614,45,46,30,454,75,500,140.33464566929135,1.6320547868272235,148.12489168102783,0.9782608695652174,148.12489168102783,0,image.4367_with_target,5_output,False
0.5,23,1.0,0.5,23,3,11,5,501,8,512,120.43523316062176,76.35407839219725,21.31370849898476,0.2727272727272727,21.31370849898476,1,image.4367_with_target,5_output,False
0.5,14,1.0,0.5,14,3,6,5,494,8,500,119.45652173913044,75.75334876275284,11.65685424949238,0.5,11.65685424949238,2,image.4367_with_target,5_output,False
0.5,32,1.0,0.5,32,3,12,5,479,8,491,119.84347826086956,75.87553782396283,23.656854249492383,0.25,23.656854249492383,3,image.4367_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,469,8,476,120.53017241379311,75.66047654036487,13.65685424949238,0.42857142857142855,13.65685424949238,4,image.4367_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,439,8,444,121.95689655172414,76.1183167318665,9.65685424949238,0.6,9.65685424949238,5,image.4367_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,432,8,436,122.59565217391304,75.97801156891363,7.65685424949238,0.75,7.65685424949238,6,image.4367_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,424,8,428,124.23913043478261,75.9142493305293,7.65685424949238,0.75,7.65685424949238,7,image.4367_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,412,8,417,122.33620689655173,74.35816676682335,9.65685424949238,0.6,9.65685424949238,8,image.4367_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,397,8,400,125.14224137931035,76.32666598118776,5.656854249492381,1.0,5.656854249492381,9,image.4367_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,387,8,392,123.93103448275862,74.46078858607986,9.65685424949238,0.6,9.65685424949238,10,image.4367_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,372,8,376,125.65652173913044,74.18613093216489,7.65685424949238,0.75,7.65685424949238,11,image.4367_with_target,5_output,False
0.5,34,1.0,0.5,34,3,12,5,500,8,512,120.65656565656566,76.49376572156643,24.82842712474619,0.25,24.82842712474619,0,image.4545_with_target,5_output,False
0.5,14,1.0,0.5,14,3,6,5,493,8,499,119.89565217391305,76.17027537472623,11.65685424949238,0.5,11.65685424949238,1,image.4545_with_target,5_output,False
0.5,35,1.0,0.5,35,3,13,5,477,8,490,120.15948275862068,76.02390445122063,25.656854249492383,0.23076923076923078,25.656854249492383,2,image.4545_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,469,8,473,120.80869565217391,75.80414072115447,7.65685424949238,0.75,7.65685424949238,3,image.4545_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,440,8,445,121.92241379310344,76.03188428979227,9.65685424949238,0.6,9.65685424949238,4,image.4545_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,388,8,391,124.125,74.50044477418724,5.656854249492381,1.0,5.656854249492381,5,image.4545_with_target,5_output,False
0.5,1558,1.0,0.5,1558,44,46,30,422,74,468,139.78823529411764,1.8263482324587788,144.95331880577402,0.9565217391304348,144.95331880577402,0,image.4560_with_target,5_output,False
0.5,50,1.0,0.5,50,3,18,5,494,8,512,120.27510917030568,76.42845408890851,35.656854249492376,0.16666666666666666,35.656854249492376,1,image.4560_with_target,5_output,False
0.5,99,1.0,0.5,99,3,39,5,452,8,491,120.44541484716157,76.0568210850383,72.62741699796952,0.07692307692307693,72.62741699796952,2,image.4560_with_target,5_output,False
0.5,14,1.0,0.5,14,3,6,5,440,8,446,121.3,75.70366426143912,11.65685424949238,0.5,11.65685424949238,3,image.4560_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,429,8,436,122.54741379310344,75.32416949793016,13.65685424949238,0.42857142857142855,13.65685424949238,4,image.4560_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,420,8,423,123.98275862068965,75.46659260418853,5.656854249492381,1.0,5.656854249492381,5,image.4560_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,412,8,416,122.52173913043478,74.63311397311016,7.65685424949238,0.75,7.65685424949238,6,image.4560_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,387,8,391,123.73478260869565,74.42459918658061,7.65685424949238,0.75,7.65685424949238,7,image.4560_with_target,5_output,False
0.5,44,1.0,0.5,44,3,18,5,494,8,512,119.3862660944206,75.9900387658629,33.72792206135785,0.16666666666666666,33.72792206135785,0,image.4683_with_target,5_output,False
0.5,20,1.0,0.5,20,3,8,5,479,8,487,119.09565217391304,75.39553370615224,15.65685424949238,0.375,15.65685424949238,1,image.4683_with_target,5_output,False
0.5,23,1.0,0.5,23,3,9,5,468,8,477,119.80172413793103,75.48415223347652,17.65685424949238,0.3333333333333333,17.65685424949238,2,image.4683_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,454,8,457,120.36637931034483,75.55067543910114,5.656854249492381,1.0,5.656854249492381,3,image.4683_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,439,8,444,121.44396551724138,76.05758003530218,9.65685424949238,0.6,9.65685424949238,4,image.4683_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,430,8,435,122.06896551724138,75.30372113097216,9.65685424949238,0.6,9.65685424949238,5,image.4683_with_target,5_output,False
0.5,1677,1.0,0.5,1677,45,47,27,409,72,456,140.11155378486055,1.7319087575037966,150.12489168102786,0.9574468085106383,150.12489168102786,0,image.4713_with_target,5_output,False
0.5,34,1.0,0.5,34,3,14,5,498,8,512,120.11818181818182,76.33701971201388,26.899494936611667,0.21428571428571427,26.899494936611667,1,image.4713_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,489,8,492,118.92241379310344,75.41313235839391,5.656854249492381,1.0,5.656854249492381,2,image.4713_with_target,5_output,False
0.5,20,1.0,0.5,20,3,8,5,477,8,485,118.82173913043478,75.52378523422843,15.65685424949238,0.375,15.65685424949238,3,image.4713_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,467,8,472,120.10775862068965,75.55468178613292,9.65685424949238,0.6,9.65685424949238,4,image.4713_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,389,8,392,122.53017241379311,73.90026447601825,5.656854249492381,1.0,5.656854249492381,5,image.4713_with_target,5_output,False
0.5,79,1.0,0.5,79,10,10,62,378,72,388,138.30078125,27.751677866205647,30.14213562373095,1.0,30.14213562373095,0,image.4717_with_target,5_output,False
0.5,45,1.0,0.5,45,3,17,5,495,8,512,120.33185840707965,76.7975188176436,34.071067811865476,0.17647058823529413,34.071067811865476,1,image.4717_with_target,5_output,False
0.5,41,1.0,0.5,41,3,15,5,477,8,492,119.75431034482759,76.0540017902903,29.656854249492383,0.2,29.656854249492383,2,image.4717_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,468,8,475,120.17241379310344,75.74250570211994,13.65685424949238,0.42857142857142855,13.65685424949238,3,image.4717_with_target,5_output,False
0.5,20,1.0,0.5,20,3,8,5,458,8,466,121.38695652173914,76.06806336860618,15.65685424949238,0.375,15.65685424949238,4,image.4717_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,440,8,444,121.28260869565217,76.1378221281125,7.65685424949238,0.75,7.65685424949238,5,image.4717_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,429,8,434,122.42672413793103,75.52365336008934,9.65685424949238,0.6,9.65685424949238,6,image.4717_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,403,8,407,122.54347826086956,75.3300293842511,7.65685424949238,0.75,7.65685424949238,7,image.4717_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,371,8,375,125.05217391304348,74.42040901448202,7.65685424949238,0.75,7.65685424949238,8,image.4717_with_target,5_output,False
0.5,626,1.0,0.5,626,42,44,31,438,73,482,142.60546875,1.6215737241252515,263.67009357883865,0.9545454545454546,263.67009357883865,0,image.4833_with_target,5_output,False
0.5,52,1.0,0.5,52,3,18,5,494,8,512,119.80786026200873,76.32404904244629,36.828427124746185,0.16666666666666666,36.828427124746185,1,image.4833_with_target,5_output,False
0.5,34,1.0,0.5,34,3,14,5,478,8,492,119.64529914529915,75.98041695037773,26.899494936611667,0.21428571428571427,26.899494936611667,2,image.4833_with_target,5_output,False
0.5,23,1.0,0.5,23,3,9,5,468,8,477,119.97413793103448,75.57486140232726,17.65685424949238,0.3333333333333333,17.65685424949238,3,image.4833_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,462,8,466,121.51739130434783,75.93032934825082,7.65685424949238,0.75,7.65685424949238,4,image.4833_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,455,8,458,120.48706896551724,75.54628523030561,5.656854249492381,1.0,5.656854249492381,5,image.4833_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,449,8,453,120.32608695652173,75.90968728573795,7.65685424949238,0.75,7.65685424949238,6,image.4833_with_target,5_output,False
0.5,19,1.0,0.5,19,3,9,5,437,8,446,121.60085836909872,76.41258799709257,16.899494936611667,0.3333333333333333,16.899494936611667,7,image.4833_with_target,5_output,False
0.5,15,1.0,0.5,15,3,7,5,429,8,436,122.1896551724138,75.40487428143047,12.48528137423857,0.42857142857142855,12.48528137423857,8,image.4833_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,423,8,427,124.13913043478261,75.7907172194271,7.65685424949238,0.75,7.65685424949238,9,image.4833_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,412,8,417,122.21551724137932,74.26627373436502,9.65685424949238,0.6,9.65685424949238,10,image.4833_with_target,5_output,False
0.5,5,1.0,0.5,5,3,3,5,393,8,396,122.87068965517241,74.5294468733568,5.656854249492381,1.0,5.656854249492381,11,image.4833_with_target,5_output,False
0.5,11,1.0,0.5,11,3,5,5,386,8,391,124.02155172413794,74.49140462569756,9.65685424949238,0.6,9.65685424949238,12,image.4833_with_target,5_output,False
0.5,102,1.0,0.5,102,12,11,51,423,63,434,143.52941176470588,21.17078355008542,34.97056274847714,1.0909090909090908,34.97056274847714,0,image.4848_with_target,5_output,False
0.5,21,1.0,0.5,21,3,9,5,501,8,510,120.92417061611374,76.3759343604424,16.48528137423857,0.3333333333333333,16.48528137423857,1,image.4848_with_target,5_output,False
0.5,20,1.0,0.5,20,3,8,5,480,8,488,120.10434782608695,76.04711056032747,15.65685424949238,0.375,15.65685424949238,2,image.4848_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,470,8,474,120.72173913043478,76.03180659675746,7.65685424949238,0.75,7.65685424949238,3,image.4848_with_target,5_output,False
0.5,8,1.0,0.5,8,3,4,5,413,8,417,122.5304347826087,74.69605911717868,7.65685424949238,0.75,7.65685424949238,4,image.4848_with_target,5_output,False
0.5,1762,1.0,0.5,1762,47,49,28,372,75,421,140.90234375,1.5367358285782033,155.78174593052023,0.9591836734693877,155.78174593052023,0,image.4874_with_target,5_output,False
0.5,41,1.0,0.5,41,3,15,5,497,8,512,120.06392694063926,76.0563689365461,29.65685424949238,0.2,29.65685424949238,1,image.4874_with_target,5_output,False
0.5,24,1.0,0.5,24,3,12,5,481,8,493,119.23605150214593,75.85863340794477,22.14213562373095,0.25,22.14213562373095,2,image.4874_with_target,5_output,False
0.5,17,1.0,0.5,17,3,7,5,467,8,474,120.03448275862068,75.64412266460613,13.65685424949238,0.42857142857142855,13.65685424949238,3,image.4874_with_target,5_output,False
