deformability,area,area_ratio,circularity,convex_hull_area,mask_x_length,mask_y_length,min_x,min_y,max_x,max_y,mean_brightness,brightness_std,perimeter,aspect_ratio,convex_hull_perimeter,cell_id,image_name,batch_name,is_cropped
0.5,8,1.0,0.5,8,3,4,80,56,83,60,97.94117647058823,55.78534702906967,8.242640687119286,0.75,8.242640687119286,3,image_1644_with_target,10_output,True
0.5,21,1.0,0.5,21,3,10,80,19,83,29,98.16806722689076,55.13883460083589,16.65685424949238,0.3,16.65685424949238,4,image_1644_with_target,10_output,True
0.5,10,1.0,0.5,10,3,4,61,0,64,4,147.0,6.673805701373283,8.82842712474619,0.75,8.82842712474619,5,image_1644_with_target,10_output,True
0.5,1623,1.0,0.5,1623,44,47,25,44,69,91,140.7783251231527,1.6801135173674273,148.12489168102786,0.9361702127659575,148.12489168102786,6,image_1644_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,114,5,118,101.67105263157895,69.83305056721743,7.65685424949238,0.75,7.65685424949238,7,image_1644_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,108,5,112,102.9342105263158,70.04168599490099,7.65685424949238,0.75,7.65685424949238,8,image_1644_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,81,5,85,103.71052631578948,70.05238937836259,7.65685424949238,0.75,7.65685424949238,9,image_1644_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,74,5,78,104.27631578947368,69.97802261842276,7.65685424949238,0.75,7.65685424949238,10,image_1644_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,19,5,23,105.6842105263158,69.5307978952901,7.65685424949238,0.75,7.65685424949238,11,image_1644_with_target,10_output,True
0.5,27,1.0,0.5,27,4,11,1,56,5,67,103.74342105263158,69.71572886698019,20.14213562373095,0.36363636363636365,20.14213562373095,12,image_1644_with_target,10_output,True
0.5,21,1.0,0.5,21,5,7,0,86,5,93,106.7132867132867,73.05880593167774,15.31370849898476,0.7142857142857143,15.31370849898476,13,image_1644_with_target,10_output,True
0.5,5,1.0,0.5,5,2,3,81,125,83,128,78.72463768115942,42.947856506371934,5.207106781186548,0.6666666666666666,5.207106781186548,0,image_4395_with_target,10_output,True
0.5,17,1.0,0.5,17,3,9,80,111,83,120,84.29661016949153,53.51149240132929,15.449747468305832,0.3333333333333333,15.449747468305832,1,image_4395_with_target,10_output,True
0.5,64,1.0,0.5,64,4,24,79,84,83,108,86.47154471544715,55.123855400354756,44.071067811865476,0.16666666666666666,44.071067811865476,2,image_4395_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,61,0,64,3,145.28688524590163,7.136238054955526,5.656854249492381,1.0,5.656854249492381,3,image_4395_with_target,10_output,True
0.5,235,1.0,0.5,235,16,20,26,49,42,69,133.865,21.56216072196847,58.8700576850888,0.8,58.8700576850888,4,image_4395_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,89,5,92,106.5,71.15189460065808,5.656854249492381,1.0,5.656854249492381,5,image_4395_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,1,114,4,117,107.10218978102189,73.01187631335124,5.656854249492381,1.0,5.656854249492381,6,image_4395_with_target,10_output,True
0.5,11,1.0,0.5,11,4,5,1,80,5,85,105.86013986013987,71.7861627781706,9.071067811865476,0.8,9.071067811865476,7,image_4395_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,1,57,4,60,109.16058394160584,72.85464316236781,5.656854249492381,1.0,5.656854249492381,8,image_4395_with_target,10_output,True
0.5,86,1.0,0.5,86,3,36,80,85,83,121,88.59166666666667,56.92677984823038,65.65685424949238,0.08333333333333333,65.65685424949238,0,image.7888_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,61,0,64,3,146.9016393442623,7.036683547335156,5.656854249492381,1.0,5.656854249492381,1,image.7888_with_target,10_output,True
0.5,1581,1.0,0.5,1581,44,46,26,6,70,52,140.273631840796,2.144007324322228,146.12489168102786,0.9565217391304348,146.12489168102786,2,image.7888_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,1,113,5,118,104.36363636363636,71.87348494768506,10.485281374238571,0.8,10.485281374238571,3,image.7888_with_target,10_output,True
0.5,11,1.0,0.5,11,4,5,1,80,5,85,106.16083916083916,71.67454126138566,9.071067811865476,0.8,9.071067811865476,4,image.7888_with_target,10_output,True
0.5,21,1.0,0.5,21,5,6,0,86,5,92,110.97222222222223,74.57182820427829,15.31370849898476,0.8333333333333334,15.31370849898476,5,image.7888_with_target,10_output,True
0.5,16,1.0,0.5,16,4,6,0,59,4,65,110.27941176470588,73.39014310884215,12.485281374238571,0.6666666666666666,12.485281374238571,6,image.7888_with_target,10_output,True
0.5,17,1.0,0.5,17,5,6,0,16,5,22,113.1086956521739,73.39250097760637,13.313708498984761,0.8333333333333334,13.313708498984761,7,image.7888_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,80.640625,43.92833908320886,3.414213562373095,1.0,3.414213562373095,0,image.5606_with_target,10_output,True
0.5,79,1.0,0.5,79,3,31,80,86,83,117,87.36065573770492,55.84493542555818,60.82842712474619,0.0967741935483871,60.82842712474619,1,image.5606_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,146.7421875,6.244054789545312,7.65685424949238,0.75,7.65685424949238,2,image.5606_with_target,10_output,True
0.5,1557,1.0,0.5,1557,43,46,26,19,69,65,139.955223880597,2.1815565839514584,145.29646455628165,0.9347826086956522,145.29646455628165,3,image.5606_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,108,5,111,103.90131578947368,69.5663030826311,5.656854249492381,1.0,5.656854249492381,4,image.5606_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,81,5,84,104.54605263157895,70.1329413193436,5.656854249492381,1.0,5.656854249492381,5,image.5606_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,1,18,4,21,111.81751824817518,72.65458917472094,5.656854249492381,1.0,5.656854249492381,6,image.5606_with_target,10_output,True
0.5,27,1.0,0.5,27,5,8,0,85,5,93,111.83088235294117,75.69944004251857,17.899494936611667,0.625,17.899494936611667,7,image.5606_with_target,10_output,True
0.5,16,1.0,0.5,16,4,6,0,60,4,66,110.15441176470588,73.25176957072242,12.485281374238571,0.6666666666666666,12.485281374238571,8,image.5606_with_target,10_output,True
0.5,483,1.0,0.5,483,5,124,78,4,83,128,89.48529411764706,49.489747199340904,251.07106781186548,0.04032258064516129,251.07106781186548,0,image.1739_with_target,10_output,True
0.5,7,1.0,0.5,7,3,3,61,0,64,3,146.52136752136752,5.125098774279831,6.82842712474619,1.0,6.82842712474619,1,image.1739_with_target,10_output,True
0.5,187,1.0,0.5,187,15,16,29,47,44,63,131.82089552238807,51.4266880130741,48.04163056034261,0.9375,48.04163056034261,2,image.1739_with_target,10_output,True
0.5,96,1.0,0.5,96,4,27,0,101,4,128,115.29007633587786,77.10392397511676,56.48528137423857,0.14814814814814814,56.48528137423857,3,image.1739_with_target,10_output,True
0.5,375,1.0,0.5,375,5,97,0,0,5,97,119.2781954887218,76.9009081541904,201.21320343559643,0.05154639175257732,201.21320343559643,4,image.1739_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,79.8125,43.10774111166114,3.414213562373095,1.0,3.414213562373095,0,image_5709_with_target,10_output,True
0.5,108,1.0,0.5,108,4,39,79,84,83,123,86.352,54.84585760109873,76.31370849898475,0.10256410256410256,76.31370849898475,1,image_5709_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,79,48,83,53,89.64925373134328,49.75376044629753,10.485281374238571,0.8,10.485281374238571,2,image_5709_with_target,10_output,True
0.5,10,1.0,0.5,10,3,4,61,0,64,4,147.53174603174602,5.98369014446971,8.82842712474619,0.75,8.82842712474619,3,image_5709_with_target,10_output,True
0.5,11,1.0,0.5,11,3,5,49,93,52,98,147.00507614213197,7.169094316514149,9.65685424949238,0.6,9.65685424949238,4,image_5709_with_target,10_output,True
0.5,22,1.0,0.5,22,6,6,13,34,19,40,124.92537313432835,29.04652988727933,15.31370849898476,1.0,15.31370849898476,5,image_5709_with_target,10_output,True
0.5,24,1.0,0.5,24,4,8,0,109,4,117,111.88235294117646,75.3446062341646,16.48528137423857,0.5,16.48528137423857,6,image_5709_with_target,10_output,True
0.5,43,1.0,0.5,43,4,15,0,80,4,95,117.11904761904762,78.23302667406543,30.48528137423857,0.26666666666666666,30.48528137423857,7,image_5709_with_target,10_output,True
0.5,21,1.0,0.5,21,4,8,0,57,4,65,117.59677419354838,75.83151095758478,16.485281374238568,0.5,16.485281374238568,8,image_5709_with_target,10_output,True
0.5,5,1.0,0.5,5,2,3,81,125,83,128,79.66666666666667,43.76805355595899,5.207106781186548,0.6666666666666666,5.207106781186548,0,image_7676_with_target,10_output,True
0.5,6,1.0,0.5,6,2,4,81,49,83,53,97.05263157894737,55.10195368671002,6.414213562373095,0.5,6.414213562373095,1,image_7676_with_target,10_output,True
0.5,82,1.0,0.5,82,3,37,80,85,83,122,89.06666666666666,57.59524478828285,67.65685424949238,0.08108108108108109,67.65685424949238,2,image_7676_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,147.125,6.549093448714868,7.65685424949238,0.75,7.65685424949238,3,image_7676_with_target,10_output,True
0.5,226,1.0,0.5,226,17,17,25,98,42,115,130.08,56.78321583003203,52.8700576850888,1.0,52.8700576850888,4,image_7676_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,72,5,75,105.20394736842105,70.18981209021996,5.656854249492381,1.0,5.656854249492381,5,image_7676_with_target,10_output,True
0.5,11,1.0,0.5,11,4,5,1,112,5,117,104.32867132867133,72.04638911803922,9.071067811865476,0.8,9.071067811865476,6,image_7676_with_target,10_output,True
0.5,8,1.0,0.5,8,4,4,1,107,5,111,106.16447368421052,70.78632079409904,5.656854249492381,1.0,5.656854249492381,7,image_7676_with_target,10_output,True
0.5,8,1.0,0.5,8,4,4,1,64,5,68,105.99342105263158,70.85144732675825,5.656854249492381,1.0,5.656854249492381,8,image_7676_with_target,10_output,True
0.5,57,1.0,0.5,57,5,15,0,80,5,95,111.87050359712231,75.86886021356919,30.727922061357855,0.3333333333333333,30.727922061357855,9,image_7676_with_target,10_output,True
0.5,16,1.0,0.5,16,4,6,0,55,4,61,111.625,74.25898019570349,12.485281374238571,0.6666666666666666,12.485281374238571,10,image_7676_with_target,10_output,True
0.5,225,1.0,0.5,225,4,62,79,66,83,128,83.19847328244275,51.55941060656739,123.07106781186548,0.06451612903225806,123.07106781186548,0,image_3626_with_target,10_output,True
0.5,48,1.0,0.5,48,4,14,79,45,83,59,89.29411764705883,49.554058070760235,28.48528137423857,0.2857142857142857,28.48528137423857,1,image_3626_with_target,10_output,True
0.5,40,1.0,0.5,40,4,12,79,21,83,33,91.125,49.99565238451181,24.48528137423857,0.3333333333333333,24.48528137423857,2,image_3626_with_target,10_output,True
0.5,187,1.0,0.5,187,16,19,48,26,64,45,135.095,24.995519098430425,55.94112549695428,0.8421052631578947,55.94112549695428,3,image_3626_with_target,10_output,True
0.5,61,1.0,0.5,61,4,20,0,104,4,124,114.86153846153846,76.90761229164748,39.31370849898477,0.2,39.31370849898477,4,image_3626_with_target,10_output,True
0.5,11,1.0,0.5,11,3,5,0,90,3,95,120.49180327868852,77.21507602535043,9.65685424949238,0.6,9.65685424949238,5,image_3626_with_target,10_output,True
0.5,91,1.0,0.5,91,4,30,0,56,4,86,118.03937007874016,76.96030284358571,60.485281374238575,0.13333333333333333,60.485281374238575,6,image_3626_with_target,10_output,True
0.5,31,1.0,0.5,31,4,10,0,44,4,54,116.66176470588235,75.84535549278539,20.485281374238568,0.4,20.485281374238568,7,image_3626_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,0,35,3,39,121.8360655737705,76.50440474362263,7.65685424949238,0.75,7.65685424949238,8,image_3626_with_target,10_output,True
0.5,73,1.0,0.5,73,4,23,0,9,4,32,119.43410852713178,75.56873199421192,46.485281374238575,0.17391304347826086,46.485281374238575,9,image_3626_with_target,10_output,True
0.5,12,1.0,0.5,12,4,4,0,0,4,4,118.855421686747,74.54167307501342,10.242640687119286,1.0,10.242640687119286,10,image_3626_with_target,10_output,True
0.5,5,1.0,0.5,5,2,3,81,125,83,128,78.85507246376811,43.64058587071989,5.207106781186548,0.6666666666666666,5.207106781186548,0,image.9923_with_target,10_output,True
0.5,8,1.0,0.5,8,2,5,81,48,83,53,94.29203539823008,54.30130320245981,8.414213562373096,0.4,8.414213562373096,1,image.9923_with_target,10_output,True
0.5,93,1.0,0.5,93,3,37,80,84,83,121,87.47107438016529,56.33284707145811,70.07106781186548,0.08108108108108109,70.07106781186548,2,image.9923_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,147.0078125,6.168843203133287,7.65685424949238,0.75,7.65685424949238,3,image.9923_with_target,10_output,True
0.5,139,1.0,0.5,139,13,16,55,29,68,45,140.89,19.801967074005553,44.87005768508881,0.8125,44.87005768508881,4,image.9923_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,114,5,118,102.70394736842105,70.21150741788676,7.65685424949238,0.75,7.65685424949238,5,image.9923_with_target,10_output,True
0.5,10,1.0,0.5,10,3,6,2,72,5,78,105.35526315789474,70.92355112286832,10.899494936611667,0.5,10.899494936611667,6,image.9923_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,29,5,32,106.8092105263158,69.97562861008632,5.656854249492381,1.0,5.656854249492381,7,image.9923_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,11,5,14,107.22368421052632,69.43865120495526,5.656854249492381,1.0,5.656854249492381,8,image.9923_with_target,10_output,True
0.5,10,1.0,0.5,10,4,4,1,17,5,21,108.10666666666667,70.65344027166846,9.071067811865476,1.0,9.071067811865476,9,image.9923_with_target,10_output,True
0.5,15,1.0,0.5,15,5,6,0,107,5,113,108.77304964539007,73.68298674789,11.899494936611667,0.8333333333333334,11.899494936611667,10,image.9923_with_target,10_output,True
0.5,39,1.0,0.5,39,5,13,0,80,5,93,107.87919463087249,73.32889161619795,26.556349186104047,0.38461538461538464,26.556349186104047,11,image.9923_with_target,10_output,True
0.5,40,1.0,0.5,40,5,12,0,56,5,68,110.1470588235294,73.63238671741139,25.31370849898476,0.4166666666666667,25.31370849898476,12,image.9923_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,79.9375,43.68025691030216,3.414213562373095,1.0,3.414213562373095,0,image.7984_with_target,10_output,True
0.5,89,1.0,0.5,89,4,33,79,85,83,118,86.79674796747967,55.35913190575918,64.31370849898477,0.12121212121212122,64.31370849898477,1,image.7984_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,146.9375,6.190655760902879,7.65685424949238,0.75,7.65685424949238,2,image.7984_with_target,10_output,True
0.5,1611,1.0,0.5,1611,45,46,18,14,63,60,141.22772277227722,1.8475629552575032,148.36753236814712,0.9782608695652174,148.36753236814712,3,image.7984_with_target,10_output,True
0.5,32,1.0,0.5,32,4,10,0,108,4,118,111.56617647058823,75.85616247465082,20.48528137423857,0.4,20.48528137423857,4,image.7984_with_target,10_output,True
0.5,29,1.0,0.5,29,4,10,0,81,4,91,113.36764705882354,76.40640264435895,21.31370849898476,0.4,21.31370849898476,5,image.7984_with_target,10_output,True
0.5,32,1.0,0.5,32,4,10,0,57,4,67,111.47058823529412,74.19776248969714,20.48528137423857,0.4,20.48528137423857,6,image.7984_with_target,10_output,True
0.5,14,1.0,0.5,14,3,6,0,15,3,21,120.87704918032787,75.88900197525896,11.65685424949238,0.5,11.65685424949238,7,image.7984_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,80,49,83,52,93.58196721311475,53.032906605383396,5.656854249492381,1.0,5.656854249492381,0,image_1498_with_target,10_output,True
0.5,97,1.0,0.5,97,4,36,79,85,83,121,86.95121951219512,55.74343866140071,69.89949493661166,0.1111111111111111,69.89949493661166,1,image_1498_with_target,10_output,True
0.5,10,1.0,0.5,10,3,4,61,0,64,4,147.33333333333334,6.401884643144313,8.82842712474619,0.75,8.82842712474619,2,image_1498_with_target,10_output,True
0.5,47,1.0,0.5,47,8,9,42,28,50,37,148.6601941747573,11.064289971961843,24.14213562373095,0.8888888888888888,24.14213562373095,3,image_1498_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,1,81,4,84,111.22627737226277,74.24392552514259,5.656854249492381,1.0,5.656854249492381,4,image_1498_with_target,10_output,True
0.5,32,1.0,0.5,32,4,10,0,107,4,117,112.52941176470588,76.10238277715003,20.48528137423857,0.4,20.48528137423857,5,image_1498_with_target,10_output,True
0.5,14,1.0,0.5,14,3,6,0,87,3,93,121.09836065573771,78.55972040074798,11.65685424949238,0.5,11.65685424949238,6,image_1498_with_target,10_output,True
0.5,30,1.0,0.5,30,4,11,0,56,4,67,115.10569105691057,75.67321840566868,22.485281374238568,0.36363636363636365,22.485281374238568,7,image_1498_with_target,10_output,True
0.5,14,1.0,0.5,14,3,6,0,15,3,21,121.51639344262296,76.23746697391843,11.65685424949238,0.5,11.65685424949238,8,image_1498_with_target,10_output,True
0.5,85,1.0,0.5,85,3,32,80,86,83,118,86.85365853658537,55.912487213971346,62.07106781186547,0.09375,62.07106781186547,0,image_7415_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,147.3359375,6.319955181494071,7.65685424949238,0.75,7.65685424949238,1,image_7415_with_target,10_output,True
0.5,1576,1.0,0.5,1576,46,45,19,18,65,63,139.88888888888889,2.23330569358242,147.1959594928933,1.0222222222222221,147.1959594928933,2,image_7415_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,1,71,4,74,111.4963503649635,74.2589790670571,5.656854249492381,1.0,5.656854249492381,3,image_7415_with_target,10_output,True
0.5,32,1.0,0.5,32,4,10,0,107,4,117,111.53676470588235,75.66216593673984,20.48528137423857,0.4,20.48528137423857,4,image_7415_with_target,10_output,True
0.5,20,1.0,0.5,20,4,7,0,88,4,95,113.55384615384615,75.95262304058735,14.485281374238571,0.5714285714285714,14.485281374238571,5,image_7415_with_target,10_output,True
0.5,18,1.0,0.5,18,4,6,0,80,4,86,113.6044776119403,75.41368681516286,13.071067811865474,0.6666666666666666,13.071067811865474,6,image_7415_with_target,10_output,True
0.5,36,1.0,0.5,36,4,11,0,55,4,66,111.265625,74.72684469693188,22.48528137423857,0.36363636363636365,22.48528137423857,7,image_7415_with_target,10_output,True
0.5,18,1.0,0.5,18,4,6,0,16,4,22,116.64885496183206,74.64684525365071,13.071067811865474,0.6666666666666666,13.071067811865474,8,image_7415_with_target,10_output,True
0.5,5,1.0,0.5,5,2,3,81,125,83,128,79.08695652173913,43.608847370666766,5.207106781186548,0.6666666666666666,5.207106781186548,0,image.8607_with_target,10_output,True
0.5,6,1.0,0.5,6,2,4,81,48,83,52,96.96491228070175,54.85066326016509,6.414213562373095,0.5,6.414213562373095,1,image.8607_with_target,10_output,True
0.5,84,1.0,0.5,84,3,36,80,85,83,121,88.55,56.88114069414103,65.65685424949238,0.08333333333333333,65.65685424949238,2,image.8607_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,147.28125,6.631998072790733,7.65685424949238,0.75,7.65685424949238,3,image.8607_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,15,61,18,65,128.76020408163265,26.920871350015123,7.65685424949238,0.75,7.65685424949238,4,image.8607_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,113,5,117,103.01973684210526,70.46896203618344,7.65685424949238,0.75,7.65685424949238,5,image.8607_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,73,5,77,105.49342105263158,70.52192610798865,7.65685424949238,0.75,7.65685424949238,6,image.8607_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,2,32,5,36,107.125,70.66668541562976,7.65685424949238,0.75,7.65685424949238,7,image.8607_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,2,11,5,14,107.40789473684211,69.35381779640028,5.656854249492381,1.0,5.656854249492381,8,image.8607_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,1,18,5,23,107.00671140939598,70.43265112303192,10.485281374238571,0.8,10.485281374238571,9,image.8607_with_target,10_output,True
0.5,48,1.0,0.5,48,5,14,0,80,5,94,111.57553956834532,75.80692802731872,28.727922061357855,0.35714285714285715,28.727922061357855,10,image.8607_with_target,10_output,True
0.5,22,1.0,0.5,22,5,7,0,59,5,66,109.74452554744525,73.28158163724802,15.899494936611664,0.7142857142857143,15.899494936611664,11,image.8607_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,79.203125,43.1375632741857,3.414213562373095,1.0,3.414213562373095,0,image_1624_with_target,10_output,True
0.5,112,1.0,0.5,112,4,39,79,84,83,123,85.40944881889764,54.409261938897586,75.5208152801713,0.10256410256410256,75.5208152801713,1,image_1624_with_target,10_output,True
0.5,142,1.0,0.5,142,13,17,41,39,54,56,139.30049261083744,19.98751703428313,47.698484809834994,0.7647058823529411,47.698484809834994,2,image_1624_with_target,10_output,True
0.5,16,1.0,0.5,16,4,6,0,111,4,117,109.83088235294117,75.11105064258666,12.485281374238571,0.6666666666666666,12.485281374238571,3,image_1624_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,0,87,4,92,110.78358208955224,75.46555623735513,10.485281374238571,0.8,10.485281374238571,4,image_1624_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,0,80,4,85,108.64179104477611,73.87791492191742,10.485281374238571,0.8,10.485281374238571,5,image_1624_with_target,10_output,True
0.5,24,1.0,0.5,24,4,8,0,56,4,64,110.82352941176471,73.92164794295428,16.48528137423857,0.5,16.48528137423857,6,image_1624_with_target,10_output,True
0.5,16,1.0,0.5,16,4,6,0,15,4,21,113.7720588235294,73.77868005769257,12.485281374238571,0.6666666666666666,12.485281374238571,7,image_1624_with_target,10_output,True
0.5,254,1.0,0.5,254,4,68,79,60,83,128,82.26470588235294,50.53132914255764,136.07106781186548,0.058823529411764705,136.07106781186548,0,image_1350_with_target,10_output,True
0.5,56,1.0,0.5,56,4,16,79,43,83,59,88.90441176470588,49.32766773389701,32.485281374238575,0.25,32.485281374238575,1,image_1350_with_target,10_output,True
0.5,76,1.0,0.5,76,4,21,79,18,83,39,89.984375,49.69060279227225,42.485281374238575,0.19047619047619047,42.485281374238575,2,image_1350_with_target,10_output,True
0.5,24,1.0,0.5,24,4,8,79,9,83,17,92.95588235294117,49.79204809639003,16.48528137423857,0.5,16.48528137423857,3,image_1350_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,61,0,64,3,145.89344262295083,6.130824266045644,5.656854249492381,1.0,5.656854249492381,4,image_1350_with_target,10_output,True
0.5,1547,1.0,0.5,1547,44,45,20,19,64,64,140.27227722772278,1.9269130297278307,145.53910524340094,0.9777777777777777,145.53910524340094,5,image_1350_with_target,10_output,True
0.5,64,1.0,0.5,64,4,20,0,105,4,125,114.29770992366412,76.19928619173278,42.14213562373095,0.2,42.14213562373095,6,image_1350_with_target,10_output,True
0.5,167,1.0,0.5,167,4,51,0,44,4,95,116.93023255813954,76.45307483603194,104.72792206135786,0.0784313725490196,104.72792206135786,7,image_1350_with_target,10_output,True
0.5,15,1.0,0.5,15,4,6,0,35,4,41,116.01492537313433,75.2743226992462,12.48528137423857,0.6666666666666666,12.48528137423857,8,image_1350_with_target,10_output,True
0.5,74,1.0,0.5,74,4,23,0,8,4,31,118.36153846153846,75.14969715340521,48.14213562373095,0.17391304347826086,48.14213562373095,9,image_1350_with_target,10_output,True
0.5,20,1.0,0.5,20,4,6,0,0,4,6,118.79120879120879,74.82779005471757,14.242640687119286,0.6666666666666666,14.242640687119286,10,image_1350_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,79.5625,42.934133783622556,3.414213562373095,1.0,3.414213562373095,0,image_1304_with_target,10_output,True
0.5,119,1.0,0.5,119,4,40,79,83,83,123,85.85714285714286,54.57813887107534,80.97056274847715,0.1,80.97056274847715,1,image_1304_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,79,47,83,52,89.45522388059702,49.67906187851157,10.485281374238571,0.8,10.485281374238571,2,image_1304_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,79,26,82,29,91.7956204379562,50.194823167237466,5.656854249492381,1.0,5.656854249492381,3,image_1304_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,61,0,64,4,147.7265625,6.270858747699054,7.65685424949238,0.75,7.65685424949238,4,image_1304_with_target,10_output,True
0.5,1440,1.0,0.5,1440,42,44,23,36,65,80,142.6813725490196,1.8527790675015556,141.53910524340094,0.9545454545454546,141.53910524340094,5,image_1304_with_target,10_output,True
0.5,8,1.0,0.5,8,3,4,1,48,4,52,115.3768115942029,75.95528842094822,7.65685424949238,0.75,7.65685424949238,6,image_1304_with_target,10_output,True
0.5,27,1.0,0.5,27,4,9,0,109,4,118,112.45384615384616,76.97413267190294,18.485281374238568,0.4444444444444444,18.485281374238568,7,image_1304_with_target,10_output,True
0.5,37,1.0,0.5,37,4,13,0,81,4,94,118.1259842519685,78.64642215968529,27.071067811865476,0.3076923076923077,27.071067811865476,8,image_1304_with_target,10_output,True
0.5,33,1.0,0.5,33,4,12,0,57,4,69,116.544,76.21144313028063,24.48528137423857,0.3333333333333333,24.48528137423857,9,image_1304_with_target,10_output,True
0.5,29,1.0,0.5,29,3,11,0,11,3,22,119.8360655737705,76.67521033295088,21.656854249492383,0.2727272727272727,21.656854249492383,10,image_1304_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,78.6875,42.15109540391566,3.414213562373095,1.0,3.414213562373095,0,image.7188_with_target,10_output,True
0.5,137,1.0,0.5,137,4,40,79,84,83,124,83.67692307692307,52.59807182552716,80.72792206135786,0.1,80.72792206135786,1,image.7188_with_target,10_output,True
0.5,12,1.0,0.5,12,4,5,79,72,83,77,88.66417910447761,50.07098603219811,10.485281374238571,0.8,10.485281374238571,2,image.7188_with_target,10_output,True
0.5,16,1.0,0.5,16,4,6,79,47,83,53,90.07352941176471,49.882160012806715,12.485281374238571,0.6666666666666666,12.485281374238571,3,image.7188_with_target,10_output,True
0.5,20,1.0,0.5,20,4,7,79,24,83,31,90.75384615384615,50.485650899493834,14.485281374238571,0.5714285714285714,14.485281374238571,4,image.7188_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,61,0,64,3,146.22131147540983,6.610364806135602,5.656854249492381,1.0,5.656854249492381,5,image.7188_with_target,10_output,True
0.5,29,1.0,0.5,29,8,7,28,69,36,76,145.945,8.528890607810608,18.14213562373095,1.1428571428571428,18.14213562373095,6,image.7188_with_target,10_output,True
0.5,724,1.0,0.5,724,43,45,26,39,69,84,143.1039603960396,1.6898310180957903,216.06601717798213,0.9555555555555556,216.06601717798213,7,image.7188_with_target,10_output,True
0.5,24,1.0,0.5,24,4,8,0,108,4,116,111.75735294117646,75.59124757959839,16.48528137423857,0.5,16.48528137423857,8,image.7188_with_target,10_output,True
0.5,11,1.0,0.5,11,3,5,0,57,3,62,116.65573770491804,76.46747626340976,9.65685424949238,0.6,9.65685424949238,9,image.7188_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,0,18,3,21,119.13934426229508,75.60394164997373,5.656854249492381,1.0,5.656854249492381,10,image.7188_with_target,10_output,True
0.5,3,1.0,0.5,3,2,2,81,126,83,128,79.5625,42.93486163655358,3.414213562373095,1.0,3.414213562373095,0,image_0769_with_target,10_output,True
0.5,100,1.0,0.5,100,4,36,79,84,83,120,85.73809523809524,54.739234437906354,70.14213562373095,0.1111111111111111,70.14213562373095,1,image_0769_with_target,10_output,True
0.5,5,1.0,0.5,5,3,3,79,48,82,51,89.71532846715328,49.23249607878504,5.656854249492381,1.0,5.656854249492381,2,image_0769_with_target,10_output,True
